analysis,method,nuisance_seed,pair_id,statistic,p_value,permutations,exceedances,bandwidth,bootstrap_ci_lower,bootstrap_ci_upper,bootstrap_replicates,role,holm_all_pairs_p,holm_replication_p
observed,moment_registration,20260736,pair_01,-0.006535732918554804,0.2109375,256,54,5.334903314208491,,,,primary,0.5859375,0.2109375
observed,moment_registration,20260736,pair_02,-0.003704583918598958,0.1953125,256,50,4.1494019415018935,,,,replication,0.5859375,0.390625
observed,moment_registration,20260736,pair_03,0.028328073546898036,0.015625,256,4,5.255072935625024,,,,replication,0.109375,0.09375
observed,moment_registration,20260736,pair_04,0.1306323839084984,0.0078125,256,2,6.192220047451432,,,,replication,0.078125,0.0703125
observed,moment_registration,20260736,pair_05,0.002797267028586403,0.125,256,32,5.043435081826478,,,,replication,0.5,0.375
observed,moment_registration,20260736,pair_06,0.02215460294539351,0.0078125,256,2,5.125298298099472,,,,replication,0.078125,0.0703125
observed,moment_registration,20260736,pair_07,0.000648662317344062,0.0546875,256,14,5.422663586709048,,,,replication,0.2734375,0.21875
observed,moment_registration,20260736,pair_08,0.025568320448337012,0.015625,256,4,5.412116858765948,,,,replication,0.109375,0.09375
observed,moment_registration,20260736,pair_09,-0.031136505617737398,0.9765625,256,250,5.262542505975149,,,,replication,0.9765625,0.9765625
observed,moment_registration,20260736,pair_10,0.07094973862362308,0.0078125,256,2,5.018223750071301,,,,replication,0.078125,0.0703125
observed,euler_secondary,20260736,pair_01,0.7535395717250372,0.0078125,256,2,129.864352306551,,,,primary,0.078125,0.0078125
observed,euler_secondary,20260736,pair_02,0.2693313063734214,0.015625,256,4,129.50096524736796,,,,replication,0.078125,0.078125
observed,euler_secondary,20260736,pair_03,0.3778642559778336,0.0078125,256,2,152.04275714416653,,,,replication,0.078125,0.0703125
observed,euler_secondary,20260736,pair_04,0.9265778506768743,0.0078125,256,2,177.00282483621552,,,,replication,0.078125,0.0703125
observed,euler_secondary,20260736,pair_05,0.2716735266631993,0.015625,256,4,117.02350191307727,,,,replication,0.078125,0.078125
observed,euler_secondary,20260736,pair_06,-0.04557088347469873,0.6796875,256,174,128.0097652524994,,,,replication,0.6796875,0.6796875
observed,euler_secondary,20260736,pair_07,0.008987627765178474,0.0859375,256,22,92.10320298447823,,,,replication,0.2578125,0.2578125
observed,euler_secondary,20260736,pair_08,1.0776634191549872,0.0078125,256,2,168.51112722903494,,,,replication,0.078125,0.0703125
observed,euler_secondary,20260736,pair_09,0.016123799025891006,0.3359375,256,86,84.3682404699778,,,,replication,0.671875,0.671875
observed,euler_secondary,20260736,pair_10,0.409276128998588,0.0078125,256,2,120.81597576479693,,,,replication,0.078125,0.0703125
observed,quotient_exact,20260737,pair_01,0.003643781768319254,0.0078125,256,2,5.7314766778008135,,,,primary,0.078125,0.0078125
observed,quotient_exact,20260737,pair_02,0.004008483115694239,0.0859375,256,22,4.298224041509951,,,,replication,0.171875,0.171875
observed,quotient_exact,20260737,pair_03,0.004465351350659619,0.015625,256,4,5.398786796635266,,,,replication,0.078125,0.0703125
observed,quotient_exact,20260737,pair_04,0.12660419501891929,0.0078125,256,2,6.493485207381483,,,,replication,0.078125,0.0703125
observed,quotient_exact,20260737,pair_05,0.003078941038449412,0.0078125,256,2,5.236501065799395,,,,replication,0.078125,0.0703125
observed,quotient_exact,20260737,pair_06,0.02279156052413467,0.015625,256,4,5.154075284562069,,,,replication,0.078125,0.0703125
observed,quotient_exact,20260737,pair_07,0.006278517316515297,0.0078125,256,2,5.622428733722427,,,,replication,0.078125,0.0703125
observed,quotient_exact,20260737,pair_08,0.04857120880762078,0.0078125,256,2,5.527365919939345,,,,replication,0.078125,0.0703125
observed,quotient_exact,20260737,pair_09,-0.010695541978158474,0.15625,256,40,5.5233130799527785,,,,replication,0.171875,0.171875
observed,quotient_exact,20260737,pair_10,0.076094138255423,0.0078125,256,2,5.129045358479052,,,,replication,0.078125,0.0703125
observed,raw_coordinates,20260737,pair_01,0.16234611300523927,0.0078125,256,2,6.496437844076509,,,,primary,0.078125,0.0078125
observed,raw_coordinates,20260737,pair_02,0.21261580039756212,0.0078125,256,2,5.1157837438688425,,,,replication,0.078125,0.0703125
observed,raw_coordinates,20260737,pair_03,0.20991672164476094,0.0078125,256,2,6.274817876905805,,,,replication,0.078125,0.0703125
observed,raw_coordinates,20260737,pair_04,0.23520778042982926,0.0078125,256,2,7.2885393385085955,,,,replication,0.078125,0.0703125
observed,raw_coordinates,20260737,pair_05,0.17828004351258797,0.0078125,256,2,6.006591444157105,,,,replication,0.078125,0.0703125
observed,raw_coordinates,20260737,pair_06,0.212681131782268,0.0078125,256,2,6.115468295455173,,,,replication,0.078125,0.0703125
observed,raw_coordinates,20260737,pair_07,0.16291644554845675,0.0078125,256,2,6.245492510032133,,,,replication,0.078125,0.0703125
observed,raw_coordinates,20260737,pair_08,0.19261475135214134,0.0078125,256,2,6.27593046502783,,,,replication,0.078125,0.0703125
observed,raw_coordinates,20260737,pair_09,0.19632604403002918,0.0078125,256,2,6.410433865071363,,,,replication,0.078125,0.0703125
observed,raw_coordinates,20260737,pair_10,0.21288564036143587,0.0078125,256,2,5.970172725043065,,,,replication,0.078125,0.0703125
observed,moment_registration,20260737,pair_01,-0.006535732918554804,0.2109375,256,54,5.334903314208491,,,,primary,0.5859375,0.2109375
observed,moment_registration,20260737,pair_02,-0.003704583918598958,0.1953125,256,50,4.1494019415018935,,,,replication,0.5859375,0.390625
observed,moment_registration,20260737,pair_03,0.028328073546898036,0.015625,256,4,5.255072935625024,,,,replication,0.109375,0.09375
observed,moment_registration,20260737,pair_04,0.1306323839084984,0.0078125,256,2,6.192220047451432,,,,replication,0.078125,0.0703125
observed,moment_registration,20260737,pair_05,0.002797267028586403,0.125,256,32,5.043435081826478,,,,replication,0.5,0.375
observed,moment_registration,20260737,pair_06,0.02215460294539351,0.0078125,256,2,5.125298298099472,,,,replication,0.078125,0.0703125
observed,moment_registration,20260737,pair_07,0.000648662317344062,0.0546875,256,14,5.422663586709048,,,,replication,0.2734375,0.21875
observed,moment_registration,20260737,pair_08,0.025568320448337012,0.015625,256,4,5.412116858765948,,,,replication,0.109375,0.09375
observed,moment_registration,20260737,pair_09,-0.031136505617737398,0.9765625,256,250,5.262542505975149,,,,replication,0.9765625,0.9765625
observed,moment_registration,20260737,pair_10,0.07094973862362308,0.0078125,256,2,5.018223750071301,,,,replication,0.078125,0.0703125
observed,euler_secondary,20260737,pair_01,0.7535395717250372,0.0078125,256,2,129.864352306551,,,,primary,0.078125,0.0078125
observed,euler_secondary,20260737,pair_02,0.2693313063734214,0.015625,256,4,129.50096524736796,,,,replication,0.078125,0.078125
observed,euler_secondary,20260737,pair_03,0.3778642559778336,0.0078125,256,2,152.04275714416653,,,,replication,0.078125,0.0703125
observed,euler_secondary,20260737,pair_04,0.9265778506768743,0.0078125,256,2,177.00282483621552,,,,replication,0.078125,0.0703125
observed,euler_secondary,20260737,pair_05,0.2716735266631993,0.015625,256,4,117.02350191307727,,,,replication,0.078125,0.078125
observed,euler_secondary,20260737,pair_06,-0.04557088347469873,0.6796875,256,174,128.0097652524994,,,,replication,0.6796875,0.6796875
observed,euler_secondary,20260737,pair_07,0.008987627765178474,0.0859375,256,22,92.10320298447823,,,,replication,0.2578125,0.2578125
observed,euler_secondary,20260737,pair_08,1.0776634191549872,0.0078125,256,2,168.51112722903494,,,,replication,0.078125,0.0703125
observed,euler_secondary,20260737,pair_09,0.016123799025891006,0.3359375,256,86,84.3682404699778,,,,replication,0.671875,0.671875
observed,euler_secondary,20260737,pair_10,0.409276128998588,0.0078125,256,2,120.81597576479693,,,,replication,0.078125,0.0703125
observed,quotient_exact,20260738,pair_01,0.003643781768319254,0.0078125,256,2,5.7314766778008135,,,,primary,0.078125,0.0078125
observed,quotient_exact,20260738,pair_02,0.004008483115694239,0.0859375,256,22,4.298224041509951,,,,replication,0.171875,0.171875
observed,quotient_exact,20260738,pair_03,0.004465351350659619,0.015625,256,4,5.398786796635266,,,,replication,0.078125,0.0703125
observed,quotient_exact,20260738,pair_04,0.12660419501891929,0.0078125,256,2,6.493485207381483,,,,replication,0.078125,0.0703125
observed,quotient_exact,20260738,pair_05,0.003078941038449412,0.0078125,256,2,5.236501065799395,,,,replication,0.078125,0.0703125
observed,quotient_exact,20260738,pair_06,0.02279156052413467,0.015625,256,4,5.154075284562069,,,,replication,0.078125,0.0703125
observed,quotient_exact,20260738,pair_07,0.006278517316515297,0.0078125,256,2,5.622428733722427,,,,replication,0.078125,0.0703125
observed,quotient_exact,20260738,pair_08,0.04857120880762078,0.0078125,256,2,5.527365919939345,,,,replication,0.078125,0.0703125
observed,quotient_exact,20260738,pair_09,-0.010695541978158474,0.15625,256,40,5.5233130799527785,,,,replication,0.171875,0.171875
observed,quotient_exact,20260738,pair_10,0.076094138255423,0.0078125,256,2,5.129045358479052,,,,replication,0.078125,0.0703125
observed,raw_coordinates,20260738,pair_01,0.15167947049934172,0.0078125,256,2,6.513423751571808,,,,primary,0.078125,0.0078125
observed,raw_coordinates,20260738,pair_02,0.18158608872850657,0.0078125,256,2,5.081542832536105,,,,replication,0.078125,0.0703125
observed,raw_coordinates,20260738,pair_03,0.18274059573152301,0.0078125,256,2,6.217162427262887,,,,replication,0.078125,0.0703125
observed,raw_coordinates,20260738,pair_04,0.22600711039151045,0.0078125,256,2,7.190293592897453,,,,replication,0.078125,0.0703125
observed,raw_coordinates,20260738,pair_05,0.17767448303189037,0.0078125,256,2,5.962339352035621,,,,replication,0.078125,0.0703125
observed,raw_coordinates,20260738,pair_06,0.22401460407381502,0.0078125,256,2,6.0202358137326435,,,,replication,0.078125,0.0703125
observed,raw_coordinates,20260738,pair_07,0.19560794936378934,0.0078125,256,2,6.30178068321308,,,,replication,0.078125,0.0703125
observed,raw_coordinates,20260738,pair_08,0.18988952020473582,0.0078125,256,2,6.272104182666073,,,,replication,0.078125,0.0703125
observed,raw_coordinates,20260738,pair_09,0.20235000835403072,0.0078125,256,2,6.3335742011534135,,,,replication,0.078125,0.0703125
observed,raw_coordinates,20260738,pair_10,0.20644756948014198,0.0078125,256,2,5.941181159604974,,,,replication,0.078125,0.0703125
observed,moment_registration,20260738,pair_01,-0.006535732918554804,0.2109375,256,54,5.334903314208491,,,,primary,0.5859375,0.2109375
observed,moment_registration,20260738,pair_02,-0.003704583918598958,0.1953125,256,50,4.1494019415018935,,,,replication,0.5859375,0.390625
observed,moment_registration,20260738,pair_03,0.028328073546898036,0.015625,256,4,5.255072935625024,,,,replication,0.109375,0.09375
observed,moment_registration,20260738,pair_04,0.1306323839084984,0.0078125,256,2,6.192220047451432,,,,replication,0.078125,0.0703125
observed,moment_registration,20260738,pair_05,0.002797267028586403,0.125,256,32,5.043435081826478,,,,replication,0.5,0.375
observed,moment_registration,20260738,pair_06,0.02215460294539351,0.0078125,256,2,5.125298298099472,,,,replication,0.078125,0.0703125
observed,moment_registration,20260738,pair_07,0.000648662317344062,0.0546875,256,14,5.422663586709048,,,,replication,0.2734375,0.21875
observed,moment_registration,20260738,pair_08,0.025568320448337012,0.015625,256,4,5.412116858765948,,,,replication,0.109375,0.09375
observed,moment_registration,20260738,pair_09,-0.031136505617737398,0.9765625,256,250,5.262542505975149,,,,replication,0.9765625,0.9765625
observed,moment_registration,20260738,pair_10,0.07094973862362308,0.0078125,256,2,5.018223750071301,,,,replication,0.078125,0.0703125
observed,euler_secondary,20260738,pair_01,0.7535395717250372,0.0078125,256,2,129.864352306551,,,,primary,0.078125,0.0078125
observed,euler_secondary,20260738,pair_02,0.2693313063734214,0.015625,256,4,129.50096524736796,,,,replication,0.078125,0.078125
observed,euler_secondary,20260738,pair_03,0.3778642559778336,0.0078125,256,2,152.04275714416653,,,,replication,0.078125,0.0703125
observed,euler_secondary,20260738,pair_04,0.9265778506768743,0.0078125,256,2,177.00282483621552,,,,replication,0.078125,0.0703125
observed,euler_secondary,20260738,pair_05,0.2716735266631993,0.015625,256,4,117.02350191307727,,,,replication,0.078125,0.078125
observed,euler_secondary,20260738,pair_06,-0.04557088347469873,0.6796875,256,174,128.0097652524994,,,,replication,0.6796875,0.6796875
observed,euler_secondary,20260738,pair_07,0.008987627765178474,0.0859375,256,22,92.10320298447823,,,,replication,0.2578125,0.2578125
observed,euler_secondary,20260738,pair_08,1.0776634191549872,0.0078125,256,2,168.51112722903494,,,,replication,0.078125,0.0703125
observed,euler_secondary,20260738,pair_09,0.016123799025891006,0.3359375,256,86,84.3682404699778,,,,replication,0.671875,0.671875
observed,euler_secondary,20260738,pair_10,0.409276128998588,0.0078125,256,2,120.81597576479693,,,,replication,0.078125,0.0703125
observed,quotient_exact,20260739,pair_01,0.003643781768319254,0.0078125,256,2,5.7314766778008135,,,,primary,0.078125,0.0078125
observed,quotient_exact,20260739,pair_02,0.004008483115694239,0.0859375,256,22,4.298224041509951,,,,replication,0.171875,0.171875
observed,quotient_exact,20260739,pair_03,0.004465351350659619,0.015625,256,4,5.398786796635266,,,,replication,0.078125,0.0703125
observed,quotient_exact,20260739,pair_04,0.12660419501891929,0.0078125,256,2,6.493485207381483,,,,replication,0.078125,0.0703125
observed,quotient_exact,20260739,pair_05,0.003078941038449412,0.0078125,256,2,5.236501065799395,,,,replication,0.078125,0.0703125
observed,quotient_exact,20260739,pair_06,0.02279156052413467,0.015625,256,4,5.154075284562069,,,,replication,0.078125,0.0703125
observed,quotient_exact,20260739,pair_07,0.006278517316515297,0.0078125,256,2,5.622428733722427,,,,replication,0.078125,0.0703125
observed,quotient_exact,20260739,pair_08,0.04857120880762078,0.0078125,256,2,5.527365919939345,,,,replication,0.078125,0.0703125
observed,quotient_exact,20260739,pair_09,-0.010695541978158474,0.15625,256,40,5.5233130799527785,,,,replication,0.171875,0.171875
observed,quotient_exact,20260739,pair_10,0.076094138255423,0.0078125,256,2,5.129045358479052,,,,replication,0.078125,0.0703125
observed,raw_coordinates,20260739,pair_01,0.13813509018747194,0.0078125,256,2,6.436478900789207,,,,primary,0.078125,0.0078125
observed,raw_coordinates,20260739,pair_02,0.18974931580936627,0.0078125,256,2,5.15019414671559,,,,replication,0.078125,0.0703125
observed,raw_coordinates,20260739,pair_03,0.20582577566488525,0.0078125,256,2,6.3226324259841835,,,,replication,0.078125,0.0703125
observed,raw_coordinates,20260739,pair_04,0.24094152375759326,0.0078125,256,2,7.203909764528694,,,,replication,0.078125,0.0703125
observed,raw_coordinates,20260739,pair_05,0.1842145062413082,0.0078125,256,2,6.0396528721129625,,,,replication,0.078125,0.0703125
observed,raw_coordinates,20260739,pair_06,0.1897204195626503,0.0078125,256,2,6.013336298912918,,,,replication,0.078125,0.0703125
observed,raw_coordinates,20260739,pair_07,0.1819156758794046,0.0078125,256,2,6.3174260160997395,,,,replication,0.078125,0.0703125
observed,raw_coordinates,20260739,pair_08,0.18041606027839252,0.0078125,256,2,6.158212524368012,,,,replication,0.078125,0.0703125
observed,raw_coordinates,20260739,pair_09,0.1738432008971672,0.0078125,256,2,6.350781091855871,,,,replication,0.078125,0.0703125
observed,raw_coordinates,20260739,pair_10,0.20931957912525323,0.0078125,256,2,5.939816549020469,,,,replication,0.078125,0.0703125
observed,moment_registration,20260739,pair_01,-0.006535732918554804,0.2109375,256,54,5.334903314208491,,,,primary,0.5859375,0.2109375
observed,moment_registration,20260739,pair_02,-0.003704583918598958,0.1953125,256,50,4.1494019415018935,,,,replication,0.5859375,0.390625
observed,moment_registration,20260739,pair_03,0.028328073546898036,0.015625,256,4,5.255072935625024,,,,replication,0.109375,0.09375
observed,moment_registration,20260739,pair_04,0.1306323839084984,0.0078125,256,2,6.192220047451432,,,,replication,0.078125,0.0703125
observed,moment_registration,20260739,pair_05,0.002797267028586403,0.125,256,32,5.043435081826478,,,,replication,0.5,0.375
observed,moment_registration,20260739,pair_06,0.02215460294539351,0.0078125,256,2,5.125298298099472,,,,replication,0.078125,0.0703125
observed,moment_registration,20260739,pair_07,0.000648662317344062,0.0546875,256,14,5.422663586709048,,,,replication,0.2734375,0.21875
observed,moment_registration,20260739,pair_08,0.025568320448337012,0.015625,256,4,5.412116858765948,,,,replication,0.109375,0.09375
observed,moment_registration,20260739,pair_09,-0.031136505617737398,0.9765625,256,250,5.262542505975149,,,,replication,0.9765625,0.9765625
observed,moment_registration,20260739,pair_10,0.07094973862362308,0.0078125,256,2,5.018223750071301,,,,replication,0.078125,0.0703125
observed,euler_secondary,20260739,pair_01,0.7535395717250372,0.0078125,256,2,129.864352306551,,,,primary,0.078125,0.0078125
observed,euler_secondary,20260739,pair_02,0.2693313063734214,0.015625,256,4,129.50096524736796,,,,replication,0.078125,0.078125
observed,euler_secondary,20260739,pair_03,0.3778642559778336,0.0078125,256,2,152.04275714416653,,,,replication,0.078125,0.0703125
observed,euler_secondary,20260739,pair_04,0.9265778506768743,0.0078125,256,2,177.00282483621552,,,,replication,0.078125,0.0703125
observed,euler_secondary,20260739,pair_05,0.2716735266631993,0.015625,256,4,117.02350191307727,,,,replication,0.078125,0.078125
observed,euler_secondary,20260739,pair_06,-0.04557088347469873,0.6796875,256,174,128.0097652524994,,,,replication,0.6796875,0.6796875
observed,euler_secondary,20260739,pair_07,0.008987627765178474,0.0859375,256,22,92.10320298447823,,,,replication,0.2578125,0.2578125
observed,euler_secondary,20260739,pair_08,1.0776634191549872,0.0078125,256,2,168.51112722903494,,,,replication,0.078125,0.0703125
observed,euler_secondary,20260739,pair_09,0.016123799025891006,0.3359375,256,86,84.3682404699778,,,,replication,0.671875,0.671875
observed,euler_secondary,20260739,pair_10,0.409276128998588,0.0078125,256,2,120.81597576479693,,,,replication,0.078125,0.0703125
observed,quotient_exact,20260740,pair_01,0.003643781768319254,0.0078125,256,2,5.7314766778008135,,,,primary,0.078125,0.0078125
observed,quotient_exact,20260740,pair_02,0.004008483115694239,0.0859375,256,22,4.298224041509951,,,,replication,0.171875,0.171875
observed,quotient_exact,20260740,pair_03,0.004465351350659619,0.015625,256,4,5.398786796635266,,,,replication,0.078125,0.0703125
observed,quotient_exact,20260740,pair_04,0.12660419501891929,0.0078125,256,2,6.493485207381483,,,,replication,0.078125,0.0703125
observed,quotient_exact,20260740,pair_05,0.003078941038449412,0.0078125,256,2,5.236501065799395,,,,replication,0.078125,0.0703125
observed,quotient_exact,20260740,pair_06,0.02279156052413467,0.015625,256,4,5.154075284562069,,,,replication,0.078125,0.0703125
observed,quotient_exact,20260740,pair_07,0.006278517316515297,0.0078125,256,2,5.622428733722427,,,,replication,0.078125,0.0703125
observed,quotient_exact,20260740,pair_08,0.04857120880762078,0.0078125,256,2,5.527365919939345,,,,replication,0.078125,0.0703125
observed,quotient_exact,20260740,pair_09,-0.010695541978158474,0.15625,256,40,5.5233130799527785,,,,replication,0.171875,0.171875
observed,quotient_exact,20260740,pair_10,0.076094138255423,0.0078125,256,2,5.129045358479052,,,,replication,0.078125,0.0703125
observed,raw_coordinates,20260740,pair_01,0.1721403161779611,0.0078125,256,2,6.5593204756902095,,,,primary,0.078125,0.0078125
observed,raw_coordinates,20260740,pair_02,0.22580260734039737,0.0078125,256,2,5.166112403216473,,,,replication,0.078125,0.0703125
observed,raw_coordinates,20260740,pair_03,0.19760876520786963,0.0078125,256,2,6.282402373816596,,,,replication,0.078125,0.0703125
observed,raw_coordinates,20260740,pair_04,0.23246149854445242,0.0078125,256,2,7.4412167206281445,,,,replication,0.078125,0.0703125
observed,raw_coordinates,20260740,pair_05,0.18285411110408,0.0078125,256,2,6.101746723314536,,,,replication,0.078125,0.0703125
observed,raw_coordinates,20260740,pair_06,0.2219315245386173,0.0078125,256,2,6.029509807160941,,,,replication,0.078125,0.0703125
observed,raw_coordinates,20260740,pair_07,0.1786629264445968,0.0078125,256,2,6.276001524314744,,,,replication,0.078125,0.0703125
observed,raw_coordinates,20260740,pair_08,0.17804664285870264,0.0078125,256,2,6.277753003065506,,,,replication,0.078125,0.0703125
observed,raw_coordinates,20260740,pair_09,0.2161967331967729,0.0078125,256,2,6.390630022924597,,,,replication,0.078125,0.0703125
observed,raw_coordinates,20260740,pair_10,0.2243680249570128,0.0078125,256,2,5.9216970201213,,,,replication,0.078125,0.0703125
observed,moment_registration,20260740,pair_01,-0.006535732918554804,0.2109375,256,54,5.334903314208491,,,,primary,0.5859375,0.2109375
observed,moment_registration,20260740,pair_02,-0.003704583918598958,0.1953125,256,50,4.1494019415018935,,,,replication,0.5859375,0.390625
observed,moment_registration,20260740,pair_03,0.028328073546898036,0.015625,256,4,5.255072935625024,,,,replication,0.109375,0.09375
observed,moment_registration,20260740,pair_04,0.1306323839084984,0.0078125,256,2,6.192220047451432,,,,replication,0.078125,0.0703125
observed,moment_registration,20260740,pair_05,0.002797267028586403,0.125,256,32,5.043435081826478,,,,replication,0.5,0.375
observed,moment_registration,20260740,pair_06,0.02215460294539351,0.0078125,256,2,5.125298298099472,,,,replication,0.078125,0.0703125
observed,moment_registration,20260740,pair_07,0.000648662317344062,0.0546875,256,14,5.422663586709048,,,,replication,0.2734375,0.21875
observed,moment_registration,20260740,pair_08,0.025568320448337012,0.015625,256,4,5.412116858765948,,,,replication,0.109375,0.09375
observed,moment_registration,20260740,pair_09,-0.031136505617737398,0.9765625,256,250,5.262542505975149,,,,replication,0.9765625,0.9765625
observed,moment_registration,20260740,pair_10,0.07094973862362308,0.0078125,256,2,5.018223750071301,,,,replication,0.078125,0.0703125
observed,euler_secondary,20260740,pair_01,0.7535395717250372,0.0078125,256,2,129.864352306551,,,,primary,0.078125,0.0078125
observed,euler_secondary,20260740,pair_02,0.2693313063734214,0.015625,256,4,129.50096524736796,,,,replication,0.078125,0.078125
observed,euler_secondary,20260740,pair_03,0.3778642559778336,0.0078125,256,2,152.04275714416653,,,,replication,0.078125,0.0703125
observed,euler_secondary,20260740,pair_04,0.9265778506768743,0.0078125,256,2,177.00282483621552,,,,replication,0.078125,0.0703125
observed,euler_secondary,20260740,pair_05,0.2716735266631993,0.015625,256,4,117.02350191307727,,,,replication,0.078125,0.078125
observed,euler_secondary,20260740,pair_06,-0.04557088347469873,0.6796875,256,174,128.0097652524994,,,,replication,0.6796875,0.6796875
observed,euler_secondary,20260740,pair_07,0.008987627765178474,0.0859375,256,22,92.10320298447823,,,,replication,0.2578125,0.2578125
observed,euler_secondary,20260740,pair_08,1.0776634191549872,0.0078125,256,2,168.51112722903494,,,,replication,0.078125,0.0703125
observed,euler_secondary,20260740,pair_09,0.016123799025891006,0.3359375,256,86,84.3682404699778,,,,replication,0.671875,0.671875
observed,euler_secondary,20260740,pair_10,0.409276128998588,0.0078125,256,2,120.81597576479693,,,,replication,0.078125,0.0703125
observed,quotient_exact,20260741,pair_01,0.003643781768319254,0.0078125,256,2,5.7314766778008135,,,,primary,0.078125,0.0078125
observed,quotient_exact,20260741,pair_02,0.004008483115694239,0.0859375,256,22,4.298224041509951,,,,replication,0.171875,0.171875
observed,quotient_exact,20260741,pair_03,0.004465351350659619,0.015625,256,4,5.398786796635266,,,,replication,0.078125,0.0703125
observed,quotient_exact,20260741,pair_04,0.12660419501891929,0.0078125,256,2,6.493485207381483,,,,replication,0.078125,0.0703125
observed,quotient_exact,20260741,pair_05,0.003078941038449412,0.0078125,256,2,5.236501065799395,,,,replication,0.078125,0.0703125
observed,quotient_exact,20260741,pair_06,0.02279156052413467,0.015625,256,4,5.154075284562069,,,,replication,0.078125,0.0703125
observed,quotient_exact,20260741,pair_07,0.006278517316515297,0.0078125,256,2,5.622428733722427,,,,replication,0.078125,0.0703125
observed,quotient_exact,20260741,pair_08,0.04857120880762078,0.0078125,256,2,5.527365919939345,,,,replication,0.078125,0.0703125
observed,quotient_exact,20260741,pair_09,-0.010695541978158474,0.15625,256,40,5.5233130799527785,,,,replication,0.171875,0.171875
observed,quotient_exact,20260741,pair_10,0.076094138255423,0.0078125,256,2,5.129045358479052,,,,replication,0.078125,0.0703125
observed,raw_coordinates,20260741,pair_01,0.17005290764195302,0.0078125,256,2,6.614074442885104,,,,primary,0.078125,0.0078125
observed,raw_coordinates,20260741,pair_02,0.18708645328819573,0.0078125,256,2,5.141021062268356,,,,replication,0.078125,0.0703125
observed,raw_coordinates,20260741,pair_03,0.17201669525783625,0.0078125,256,2,6.294560964305797,,,,replication,0.078125,0.0703125
observed,raw_coordinates,20260741,pair_04,0.2459483886805871,0.0078125,256,2,7.2093884375465045,,,,replication,0.078125,0.0703125
observed,raw_coordinates,20260741,pair_05,0.20426478776870782,0.0078125,256,2,6.141061755166771,,,,replication,0.078125,0.0703125
observed,raw_coordinates,20260741,pair_06,0.23093873842570378,0.0078125,256,2,6.042372654538065,,,,replication,0.078125,0.0703125
observed,raw_coordinates,20260741,pair_07,0.15859706577863586,0.0078125,256,2,6.256158993326772,,,,replication,0.078125,0.0703125
observed,raw_coordinates,20260741,pair_08,0.19128113449240813,0.0078125,256,2,6.161461237038143,,,,replication,0.078125,0.0703125
observed,raw_coordinates,20260741,pair_09,0.19373699242749076,0.0078125,256,2,6.352239601371214,,,,replication,0.078125,0.0703125
observed,raw_coordinates,20260741,pair_10,0.1986948572406646,0.0078125,256,2,5.9191806306534955,,,,replication,0.078125,0.0703125
observed,moment_registration,20260741,pair_01,-0.006535732918554804,0.2109375,256,54,5.334903314208491,,,,primary,0.5859375,0.2109375
observed,moment_registration,20260741,pair_02,-0.003704583918598958,0.1953125,256,50,4.1494019415018935,,,,replication,0.5859375,0.390625
observed,moment_registration,20260741,pair_03,0.028328073546898036,0.015625,256,4,5.255072935625024,,,,replication,0.109375,0.09375
observed,moment_registration,20260741,pair_04,0.1306323839084984,0.0078125,256,2,6.192220047451432,,,,replication,0.078125,0.0703125
observed,moment_registration,20260741,pair_05,0.002797267028586403,0.125,256,32,5.043435081826478,,,,replication,0.5,0.375
observed,moment_registration,20260741,pair_06,0.02215460294539351,0.0078125,256,2,5.125298298099472,,,,replication,0.078125,0.0703125
observed,moment_registration,20260741,pair_07,0.000648662317344062,0.0546875,256,14,5.422663586709048,,,,replication,0.2734375,0.21875
observed,moment_registration,20260741,pair_08,0.025568320448337012,0.015625,256,4,5.412116858765948,,,,replication,0.109375,0.09375
observed,moment_registration,20260741,pair_09,-0.031136505617737398,0.9765625,256,250,5.262542505975149,,,,replication,0.9765625,0.9765625
observed,moment_registration,20260741,pair_10,0.07094973862362308,0.0078125,256,2,5.018223750071301,,,,replication,0.078125,0.0703125
observed,euler_secondary,20260741,pair_01,0.7535395717250372,0.0078125,256,2,129.864352306551,,,,primary,0.078125,0.0078125
observed,euler_secondary,20260741,pair_02,0.2693313063734214,0.015625,256,4,129.50096524736796,,,,replication,0.078125,0.078125
observed,euler_secondary,20260741,pair_03,0.3778642559778336,0.0078125,256,2,152.04275714416653,,,,replication,0.078125,0.0703125
observed,euler_secondary,20260741,pair_04,0.9265778506768743,0.0078125,256,2,177.00282483621552,,,,replication,0.078125,0.0703125
observed,euler_secondary,20260741,pair_05,0.2716735266631993,0.015625,256,4,117.02350191307727,,,,replication,0.078125,0.078125
observed,euler_secondary,20260741,pair_06,-0.04557088347469873,0.6796875,256,174,128.0097652524994,,,,replication,0.6796875,0.6796875
observed,euler_secondary,20260741,pair_07,0.008987627765178474,0.0859375,256,22,92.10320298447823,,,,replication,0.2578125,0.2578125
observed,euler_secondary,20260741,pair_08,1.0776634191549872,0.0078125,256,2,168.51112722903494,,,,replication,0.078125,0.0703125
observed,euler_secondary,20260741,pair_09,0.016123799025891006,0.3359375,256,86,84.3682404699778,,,,replication,0.671875,0.671875
observed,euler_secondary,20260741,pair_10,0.409276128998588,0.0078125,256,2,120.81597576479693,,,,replication,0.078125,0.0703125
observed,quotient_exact,20260742,pair_01,0.003643781768319254,0.0078125,256,2,5.7314766778008135,,,,primary,0.078125,0.0078125
